subject_id,is_correct,response_text,target,angle,targetFreq,rt,outer_loop_iteration
49vcv3f2hj,0,grim,gled,60,HF,12486,2
49vcv3f2hj,1,grah,grah,15,HF,2105,2
49vcv3f2hj,0,clite,clate,330,LF,5676,2
49vcv3f2hj,1,noom,noom,285,LF,2332,2
49vcv3f2hj,0,prim,gorm,150,LF,2233,2
49vcv3f2hj,1,blit,blit,195,HF,8024,2
49vcv3f2hj,1,noobda,noobda,240,HF,4454,3
49vcv3f2hj,1,gorm,gorm,150,LF,15994,3
49vcv3f2hj,0,clite,clate,330,LF,5084,3
49vcv3f2hj,1,grah,grah,15,HF,1731,3
49vcv3f2hj,1,blit,blit,195,HF,4739,3
49vcv3f2hj,0,glen,gled,60,HF,11690,3
49vcv3f2hj,1,noom,noom,285,LF,4949,3
49vcv3f2hj,0,prim,pim,105,LF,3284,3
49vcv3f2hj,1,gled,gled,60,HF,6109,4
49vcv3f2hj,1,noom,noom,285,LF,2735,4
49vcv3f2hj,1,gorm,gorm,150,LF,23646,4
49vcv3f2hj,1,blit,blit,195,HF,10377,4
49vcv3f2hj,1,noobda,noobda,240,HF,4349,4
49vcv3f2hj,0,prim,pim,105,LF,9770,4
49vcv3f2hj,1,grah,grah,15,HF,2564,4
49vcv3f2hj,0,clite,clate,330,LF,10790,4
49vcv3f2hj,1,grah,grah,15,HF,3211,5
49vcv3f2hj,1,clate,clate,330,LF,5134,5
49vcv3f2hj,0,gleb,gled,60,HF,23440,5
49vcv3f2hj,1,blit,blit,195,HF,11748,5
49vcv3f2hj,1,gorm,gorm,150,LF,4754,5
49vcv3f2hj,0,prim,pim,105,LF,2017,5
49vcv3f2hj,1,noom,noom,285,LF,3171,5
49vcv3f2hj,1,noobda,noobda,240,HF,2954,5
49vcv3f2hj,1,noom,noom,285,LF,2977,6
49vcv3f2hj,1,grah,grah,15,HF,2032,6
49vcv3f2hj,1,clate,clate,330,LF,2525,6
49vcv3f2hj,1,gled,gled,60,HF,14033,6
49vcv3f2hj,1,gorm,gorm,150,LF,4199,6
49vcv3f2hj,0,prim,pim,105,LF,1783,6
49vcv3f2hj,1,noobda,noobda,240,HF,3577,6
49vcv3f2hj,1,blit,blit,195,HF,2429,6
49vcv3f2hj,1,grah,grah,15,HF,3042,7
49vcv3f2hj,1,noom,noom,285,LF,2594,7
49vcv3f2hj,1,pim,pim,105,LF,2090,7
49vcv3f2hj,1,gled,gled,60,HF,3202,7
49vcv3f2hj,1,noobda,noobda,240,HF,4161,7
49vcv3f2hj,1,blit,blit,195,HF,5751,7
49vcv3f2hj,1,gorm,gorm,150,LF,14984,7
49vcv3f2hj,1,clate,clate,330,LF,4513,7
4efyfjjlpj,1,gled,gled,15,HF,11936,1
4efyfjjlpj,0,grah,gorm,60,HF,3074,1
4efyfjjlpj,1,noobda,noobda,330,LF,6518,1
4efyfjjlpj,0,clate,noom,195,HF,3313,1
4efyfjjlpj,0,noom,grah,285,LF,12467,1
4efyfjjlpj,1,clate,clate,240,HF,3579,1
4efyfjjlpj,0,pim,blit,105,LF,3414,1
4efyfjjlpj,0,blit,pim,150,LF,3820,1
4efyfjjlpj,1,noobda,noobda,330,LF,27297,2
4efyfjjlpj,1,gled,gled,15,HF,7197,2
4efyfjjlpj,1,gorm,gorm,60,HF,7142,2
4efyfjjlpj,0,blit,pim,150,LF,15038,2
4efyfjjlpj,0,pim,blit,105,LF,2719,2
4efyfjjlpj,1,clate,clate,240,HF,2835,2
4efyfjjlpj,1,grah,grah,285,LF,6192,2
4efyfjjlpj,1,noom,noom,195,HF,6366,2
4efyfjjlpj,1,blit,blit,105,LF,6463,3
4efyfjjlpj,1,gled,gled,15,HF,8140,3
4efyfjjlpj,1,gorm,gorm,60,HF,7637,3
4efyfjjlpj,1,noobda,noobda,330,LF,47843,3
4efyfjjlpj,1,noom,noom,195,HF,6500,3
4efyfjjlpj,1,grah,grah,285,LF,7581,3
4efyfjjlpj,0,bliot,pim,150,LF,12751,3
4efyfjjlpj,1,clate,clate,240,HF,20244,3
4efyfjjlpj,1,gled,gled,15,HF,18247,4
4efyfjjlpj,1,gorm,gorm,60,HF,9882,4
4efyfjjlpj,1,blit,blit,105,LF,12066,4
4efyfjjlpj,1,noom,noom,195,HF,6720,4
4efyfjjlpj,1,grah,grah,285,LF,7267,4
4efyfjjlpj,1,clate,clate,240,HF,5241,4
4efyfjjlpj,0,blit,pim,150,LF,20311,4
4efyfjjlpj,1,noobda,noobda,330,LF,12122,4
4efyfjjlpj,1,noom,noom,195,HF,16066,5
4efyfjjlpj,1,clate,clate,240,HF,3754,5
4efyfjjlpj,1,blit,blit,105,LF,2876,5
4efyfjjlpj,1,gorm,gorm,60,HF,7322,5
4efyfjjlpj,1,pim,pim,150,LF,10857,5
4efyfjjlpj,1,noobda,noobda,330,LF,8330,5
4efyfjjlpj,1,grah,grah,285,LF,10179,5
4efyfjjlpj,1,gled,gled,15,HF,11483,5
4fwyjkj1za,1,noobda,noobda,150,LF,8301,1
4fwyjkj1za,1,clate,clate,330,LF,2362,1
4fwyjkj1za,0,blit,grah,240,HF,3982,1
4fwyjkj1za,1,blit,blit,195,HF,4206,1
4fwyjkj1za,1,gorm,gorm,60,HF,4127,1
4fwyjkj1za,1,pim,pim,105,LF,1912,1
4fwyjkj1za,1,gled,gled,15,HF,2553,1
4fwyjkj1za,1,noom,noom,285,LF,4724,1
4fwyjkj1za,1,noobda,noobda,150,LF,9157,2
4fwyjkj1za,1,blit,blit,195,HF,3486,2
4fwyjkj1za,1,gorm,gorm,60,HF,2823,2
4fwyjkj1za,1,grah,grah,240,HF,3093,2
4fwyjkj1za,1,noom,noom,285,LF,11958,2
4fwyjkj1za,1,clate,clate,330,LF,2192,2
4fwyjkj1za,1,gled,gled,15,HF,1810,2
4fwyjkj1za,1,pim,pim,105,LF,1912,2
4ru9b8o7dw,0,blit,gorm,105,LF,9390,1
4ru9b8o7dw,0,noom,gled,330,LF,3065,1
4ru9b8o7dw,1,clate,clate,240,HF,3912,1
4ru9b8o7dw,0,pim,noom,15,HF,13944,1
4ru9b8o7dw,0,pim,grah,285,LF,3617,1
4ru9b8o7dw,1,pim,pim,60,HF,3724,1
4ru9b8o7dw,0,grah,blit,195,HF,4178,1
4ru9b8o7dw,0,pim,noobda,150,LF,7359,1
4ru9b8o7dw,1,grah,grah,285,LF,6451,2
4ru9b8o7dw,0,noomda,noobda,150,LF,13837,2
4ru9b8o7dw,0,noom,gled,330,LF,9410,2
4ru9b8o7dw,1,clate,clate,240,HF,5696,2
4ru9b8o7dw,1,noom,noom,15,HF,9329,2
4ru9b8o7dw,0,plit,pim,60,HF,7044,2
4ru9b8o7dw,0,blit,gorm,105,LF,11535,2
4ru9b8o7dw,0,noomda,blit,195,HF,5227,2
4ru9b8o7dw,1,grah,grah,285,LF,14688,3
4ru9b8o7dw,1,blit,blit,195,HF,5364,3
4ru9b8o7dw,0,pim,gorm,105,LF,7820,3
4ru9b8o7dw,1,noom,noom,15,HF,2963,3
4ru9b8o7dw,0,grah,gled,330,LF,11973,3
4ru9b8o7dw,1,pim,pim,60,HF,4489,3
4ru9b8o7dw,0,noomda,noobda,150,LF,3487,3
4ru9b8o7dw,1,clate,clate,240,HF,2830,3
4ru9b8o7dw,1,grah,grah,285,LF,6174,4
4ru9b8o7dw,1,blit,blit,195,HF,4342,4
4ru9b8o7dw,1,pim,pim,60,HF,5034,4
4ru9b8o7dw,0,gled,gorm,105,LF,10534,4
4ru9b8o7dw,1,noom,noom,15,HF,3241,4
4ru9b8o7dw,1,gled,gled,330,LF,9209,4
4ru9b8o7dw,1,clate,clate,240,HF,7021,4
4ru9b8o7dw,0,noomda,noobda,150,LF,4515,4
4ru9b8o7dw,1,clate,clate,240,HF,2439,5
4ru9b8o7dw,1,gorm,gorm,105,LF,8489,5
4ru9b8o7dw,0,gled,grah,285,LF,8234,5
4ru9b8o7dw,1,noobda,noobda,150,LF,4564,5
4ru9b8o7dw,0,pim,blit,195,HF,12338,5
4ru9b8o7dw,1,noom,noom,15,HF,8103,5
4ru9b8o7dw,1,pim,pim,60,HF,2059,5
4ru9b8o7dw,1,gled,gled,330,LF,11009,5
4ru9b8o7dw,0,noomda,noobda,150,LF,19610,6
4ru9b8o7dw,1,noom,noom,15,HF,3061,6
4ru9b8o7dw,1,gled,gled,330,LF,6319,6
4ru9b8o7dw,1,blit,blit,195,HF,3411,6
4ru9b8o7dw,1,gorm,gorm,105,LF,7657,6
4ru9b8o7dw,1,clate,clate,240,HF,3832,6
4ru9b8o7dw,1,grah,grah,285,LF,7655,6
4ru9b8o7dw,1,pim,pim,60,HF,3274,6
4ru9b8o7dw,1,clate,clate,240,HF,3169,7
4ru9b8o7dw,1,grah,grah,285,LF,9129,7
4ru9b8o7dw,0,noomda,noobda,150,LF,4016,7
4ru9b8o7dw,1,pim,pim,60,HF,2405,7
4ru9b8o7dw,1,blit,blit,195,HF,3938,7
4ru9b8o7dw,1,noom,noom,15,HF,3244,7
4ru9b8o7dw,1,gorm,gorm,105,LF,7231,7
4ru9b8o7dw,1,gled,gled,330,LF,4543,7
4ru9b8o7dw,1,blit,blit,195,HF,4756,8
4ru9b8o7dw,1,clate,clate,240,HF,7561,8
4ru9b8o7dw,1,gled,gled,330,LF,7965,8
4ru9b8o7dw,0,pim,noobda,150,LF,20995,8
4ru9b8o7dw,1,grah,grah,285,LF,3405,8
4ru9b8o7dw,1,noom,noom,15,HF,3315,8
4ru9b8o7dw,1,pim,pim,60,HF,2529,8
4ru9b8o7dw,1,gorm,gorm,105,LF,5704,8
4ru9b8o7dw,1,noom,noom,15,HF,2536,9
4ru9b8o7dw,1,blit,blit,195,HF,2983,9
4ru9b8o7dw,1,gled,gled,330,LF,10211,9
4ru9b8o7dw,1,noobda,noobda,150,LF,8287,9
4ru9b8o7dw,1,gorm,gorm,105,LF,3335,9
4ru9b8o7dw,1,clate,clate,240,HF,3940,9
4ru9b8o7dw,1,pim,pim,60,HF,2583,9
4ru9b8o7dw,1,grah,grah,285,LF,6397,9
4wgsho2y5e,1,blit,blit,15,HF,2975,1
4wgsho2y5e,1,noobda,noobda,195,HF,7727,1
4wgsho2y5e,1,noom,noom,240,HF,3311,1
4wgsho2y5e,0,pin,pim,285,LF,5615,1
4wgsho2y5e,1,gorm,gorm,60,HF,7807,1
4wgsho2y5e,0,pim,gled,330,LF,3663,1
4wgsho2y5e,1,clate,clate,105,LF,3903,1
4wgsho2y5e,0,gorm,grah,150,LF,5056,1
4wgsho2y5e,1,noobda,noobda,195,HF,5135,2
4wgsho2y5e,1,noom,noom,240,HF,2335,2
4wgsho2y5e,1,gled,gled,330,LF,6159,2
4wgsho2y5e,1,gorm,gorm,60,HF,4975,2
4wgsho2y5e,1,pim,pim,285,LF,3039,2
4wgsho2y5e,1,grah,grah,150,LF,3583,2
4wgsho2y5e,1,clate,clate,105,LF,2767,2
4wgsho2y5e,1,blit,blit,15,HF,4895,2
5jspkcsw6z,1,noom,noom,105,LF,2110,1
5jspkcsw6z,0,blim,blit,150,LF,6452,1
5jspkcsw6z,1,grah,grah,60,HF,4820,1
5jspkcsw6z,1,pim,pim,285,LF,3002,1
5jspkcsw6z,1,gled,gled,15,HF,4628,1
5jspkcsw6z,0,noobda,gorm,330,LF,12116,1
5jspkcsw6z,1,clate,clate,195,HF,3765,1
5jspkcsw6z,1,noobda,noobda,240,HF,3090,1
5jspkcsw6z,1,noom,noom,105,LF,1884,2
5jspkcsw6z,1,noobda,noobda,240,HF,4208,2
5jspkcsw6z,1,gled,gled,15,HF,3328,2
5jspkcsw6z,1,pim,pim,285,LF,1777,2
5jspkcsw6z,1,blit,blit,150,LF,6678,2
5jspkcsw6z,1,grah,grah,60,HF,3724,2
5jspkcsw6z,1,gorm,gorm,330,LF,2664,2
5jspkcsw6z,1,clate,clate,195,HF,3884,2
5l61gsvc1l,0,noom,blit,285,LF,3678,1
5l61gsvc1l,1,clate,clate,240,HF,2308,1
5l61gsvc1l,1,noobda,noobda,150,LF,3851,1
5l61gsvc1l,0,pim,gorm,105,LF,2255,1
5l61gsvc1l,0,grob,noom,330,LF,3639,1
5l61gsvc1l,0,goobda,pim,60,HF,3409,1
5l61gsvc1l,0,gobda,grah,195,HF,5221,1
5l61gsvc1l,0,nobda,gled,15,HF,2995,1
5l61gsvc1l,1,gorm,gorm,105,LF,9811,2
5l61gsvc1l,1,blit,blit,285,LF,2766,2
5l61gsvc1l,1,pim,pim,60,HF,7153,2
5l61gsvc1l,1,noobda,noobda,150,LF,8772,2
5l61gsvc1l,1,gled,gled,15,HF,1980,2
5l61gsvc1l,1,noom,noom,330,LF,5481,2
5l61gsvc1l,1,grah,grah,195,HF,15091,2
5l61gsvc1l,1,clate,clate,240,HF,1747,2
5yh11gh1l4,1,noom,noom,150,LF,3140,1
5yh11gh1l4,0,clate,blit,105,LF,4393,1
5yh11gh1l4,0,gorm,grah,330,LF,4409,1
5yh11gh1l4,1,pim,pim,285,LF,4935,1
5yh11gh1l4,1,noobda,noobda,240,HF,2520,1
5yh11gh1l4,1,gorm,gorm,15,HF,1802,1
5yh11gh1l4,1,gled,gled,195,HF,5369,1
5yh11gh1l4,0,gled,clate,60,HF,6309,1
5yh11gh1l4,1,noom,noom,150,LF,9882,2
5yh11gh1l4,1,noobda,noobda,240,HF,3448,2
5yh11gh1l4,1,pim,pim,285,LF,1743,2
5yh11gh1l4,1,gorm,gorm,15,HF,2154,2
5yh11gh1l4,1,gled,gled,195,HF,2308,2
5yh11gh1l4,1,clate,clate,60,HF,3014,2
5yh11gh1l4,0,gleh,grah,330,LF,6043,2
5yh11gh1l4,0,noom,blit,105,LF,13987,2
5yh11gh1l4,0,glah,noom,150,LF,4391,3
5yh11gh1l4,0,gleh,grah,330,LF,5405,3
5yh11gh1l4,1,noobda,noobda,240,HF,2399,3
5yh11gh1l4,1,clate,clate,60,HF,3383,3
5yh11gh1l4,1,pim,pim,285,LF,2584,3
5yh11gh1l4,1,gorm,gorm,15,HF,1746,3
5yh11gh1l4,1,blit,blit,105,LF,4621,3
5yh11gh1l4,1,gled,gled,195,HF,5866,3
5yh11gh1l4,1,gorm,gorm,15,HF,2223,4
5yh11gh1l4,1,gled,gled,195,HF,2594,4
5yh11gh1l4,0,glah,noom,150,LF,6824,4
5yh11gh1l4,0,glah,grah,330,LF,7783,4
5yh11gh1l4,1,clate,clate,60,HF,2439,4
5yh11gh1l4,1,blit,blit,105,LF,4349,4
5yh11gh1l4,1,noobda,noobda,240,HF,2918,4
5yh11gh1l4,1,pim,pim,285,LF,2362,4
5yh11gh1l4,1,noobda,noobda,240,HF,2982,5
5yh11gh1l4,1,pim,pim,285,LF,1910,5
5yh11gh1l4,1,noom,noom,150,LF,6187,5
5yh11gh1l4,1,gled,gled,195,HF,3349,5
5yh11gh1l4,1,blit,blit,105,LF,3082,5
5yh11gh1l4,1,grah,grah,330,LF,7466,5
5yh11gh1l4,1,clate,clate,60,HF,8826,5
5yh11gh1l4,1,gorm,gorm,15,HF,2623,5
6xoge0l42e,1,blit,blit,60,HF,6213,1
6xoge0l42e,1,gled,gled,150,LF,6750,1
6xoge0l42e,1,noom,noom,15,HF,6546,1
6xoge0l42e,0,grah,noobda,330,LF,2966,1
6xoge0l42e,1,grah,grah,105,LF,24831,1
6xoge0l42e,0,gorm,pim,195,HF,3510,1
6xoge0l42e,1,clate,clate,285,LF,3215,1
6xoge0l42e,1,gorm,gorm,240,HF,3202,1
6xoge0l42e,1,gled,gled,150,LF,7849,2
6xoge0l42e,1,grah,grah,105,LF,5591,2
6xoge0l42e,1,blit,blit,60,HF,2592,2
6xoge0l42e,1,gorm,gorm,240,HF,2637,2
6xoge0l42e,1,pim,pim,195,HF,3275,2
6xoge0l42e,1,noom,noom,15,HF,3611,2
6xoge0l42e,0,noobda,clate,285,LF,4587,2
6xoge0l42e,1,noobda,noobda,330,LF,13275,2
6xoge0l42e,1,blit,blit,60,HF,5634,3
6xoge0l42e,1,pim,pim,195,HF,6750,3
6xoge0l42e,1,gled,gled,150,LF,3262,3
6xoge0l42e,1,gorm,gorm,240,HF,4438,3
6xoge0l42e,1,grah,grah,105,LF,2392,3
6xoge0l42e,1,noobda,noobda,330,LF,3193,3
6xoge0l42e,1,clate,clate,285,LF,4243,3
6xoge0l42e,1,noom,noom,15,HF,2486,3
7b5zaqqw0t,1,clate,clate,285,LF,6522,1
7b5zaqqw0t,0,bled,gled,240,HF,4429,1
7b5zaqqw0t,0,noom,grah,60,HF,3520,1
7b5zaqqw0t,0,grah,gorm,195,HF,9190,1
7b5zaqqw0t,1,noom,noom,15,HF,5666,1
7b5zaqqw0t,0,bled,blit,330,LF,10230,1
7b5zaqqw0t,1,pim,pim,105,LF,3423,1
7b5zaqqw0t,1,noobda,noobda,150,LF,4669,1
7b5zaqqw0t,1,grah,grah,60,HF,7503,2
7b5zaqqw0t,1,gorm,gorm,195,HF,3948,2
7b5zaqqw0t,1,blit,blit,330,LF,5623,2
7b5zaqqw0t,1,gled,gled,240,HF,5702,2
7b5zaqqw0t,1,noobda,noobda,150,LF,6605,2
7b5zaqqw0t,1,pim,pim,105,LF,3381,2
7b5zaqqw0t,1,clate,clate,285,LF,3424,2
7b5zaqqw0t,1,noom,noom,15,HF,2260,2
7cegegnp9l,1,gled,gled,240,HF,4421,1
7cegegnp9l,1,noobda,noobda,150,LF,2487,1
7cegegnp9l,0,pim,blit,285,LF,7263,1
7cegegnp9l,1,gorm,gorm,60,HF,4924,1
7cegegnp9l,0,glem,grah,330,LF,8953,1
7cegegnp9l,1,pim,pim,195,HF,2445,1
7cegegnp9l,0,noobda,clate,105,LF,6692,1
7cegegnp9l,1,noom,noom,15,HF,4134,1
7cegegnp9l,1,pim,pim,195,HF,4176,2
7cegegnp9l,1,gled,gled,240,HF,2975,2
7cegegnp9l,0,blit,grah,330,LF,6512,2
7cegegnp9l,1,gorm,gorm,60,HF,2445,2
7cegegnp9l,0,grok,blit,285,LF,12173,2
7cegegnp9l,1,noobda,noobda,150,LF,4950,2
7cegegnp9l,1,noom,noom,15,HF,3042,2
7cegegnp9l,1,clate,clate,105,LF,1890,2
7cegegnp9l,1,noom,noom,15,HF,2370,3
7cegegnp9l,1,grah,grah,330,LF,2665,3
7cegegnp9l,1,pim,pim,195,HF,1872,3
7cegegnp9l,1,gorm,gorm,60,HF,2756,3
7cegegnp9l,1,noobda,noobda,150,LF,9401,3
7cegegnp9l,1,blit,blit,285,LF,9484,3
7cegegnp9l,1,gled,gled,240,HF,3142,3
7cegegnp9l,1,clate,clate,105,LF,2318,3
7m9l448o1u,1,gled,gled,105,LF,9069,1
7m9l448o1u,1,noom,noom,15,HF,10561,1
7m9l448o1u,1,gorm,gorm,240,HF,7413,1
7m9l448o1u,1,grah,grah,285,LF,6115,1
7m9l448o1u,1,blit,blit,150,LF,7896,1
7m9l448o1u,1,clate,clate,330,LF,8784,1
7m9l448o1u,1,pim,pim,60,HF,4624,1
7m9l448o1u,1,noobda,noobda,195,HF,5535,1
7sqxdgaxbu,1,pim,pim,195,HF,2856,1
7sqxdgaxbu,1,noobda,noobda,285,LF,4873,1
7sqxdgaxbu,1,clate,clate,330,LF,2995,1
7sqxdgaxbu,0,gral,grah,150,LF,19703,1
7sqxdgaxbu,0,glorm,gorm,240,HF,3794,1
7sqxdgaxbu,1,noom,noom,15,HF,2242,1
7sqxdgaxbu,1,blit,blit,105,LF,3688,1
7sqxdgaxbu,0,glep,gled,60,HF,4177,1
7sqxdgaxbu,1,blit,blit,105,LF,2812,2
7sqxdgaxbu,1,noobda,noobda,285,LF,5134,2
7sqxdgaxbu,1,gled,gled,60,HF,3070,2
7sqxdgaxbu,1,gorm,gorm,240,HF,3204,2
7sqxdgaxbu,1,pim,pim,195,HF,3067,2
7sqxdgaxbu,1,clate,clate,330,LF,2350,2
7sqxdgaxbu,1,noom,noom,15,HF,2415,2
7sqxdgaxbu,1,grah,grah,150,LF,3985,2
83a3d9g0s4,0,pim,gorm,330,LF,11183,1
83a3d9g0s4,1,pim,pim,285,LF,8932,1
83a3d9g0s4,1,gled,gled,15,HF,8684,1
83a3d9g0s4,1,noobda,noobda,195,HF,10087,1
83a3d9g0s4,1,noom,noom,105,LF,12703,1
83a3d9g0s4,1,blit,blit,60,HF,6275,1
83a3d9g0s4,1,clate,clate,240,HF,11860,1
83a3d9g0s4,1,grah,grah,150,LF,8694,1
83a3d9g0s4,1,blit,blit,60,HF,6625,2
83a3d9g0s4,1,noom,noom,105,LF,10750,2
83a3d9g0s4,1,clate,clate,240,HF,9393,2
83a3d9g0s4,1,grah,grah,150,LF,7238,2
83a3d9g0s4,1,gled,gled,15,HF,6156,2
83a3d9g0s4,1,pim,pim,285,LF,4995,2
83a3d9g0s4,1,gorm,gorm,330,LF,5897,2
83a3d9g0s4,1,noobda,noobda,195,HF,12718,2
8555m8vlxh,1,gled,gled,60,HF,4600,1
8555m8vlxh,1,clate,clate,15,HF,4840,1
8555m8vlxh,1,grah,grah,330,LF,2551,1
8555m8vlxh,0,noobda,pim,150,LF,3547,1
8555m8vlxh,0,grah,gorm,285,LF,3231,1
8555m8vlxh,0,blit,noobda,105,LF,5223,1
8555m8vlxh,1,noom,noom,195,HF,3042,1
8555m8vlxh,0,grah,blit,240,HF,5592,1
8555m8vlxh,1,grah,grah,330,LF,4154,2
8555m8vlxh,1,noobda,noobda,105,LF,2786,2
8555m8vlxh,1,gorm,gorm,285,LF,3710,2
8555m8vlxh,1,pim,pim,150,LF,2937,2
8555m8vlxh,1,blit,blit,240,HF,8651,2
8555m8vlxh,1,clate,clate,15,HF,2380,2
8555m8vlxh,1,noom,noom,195,HF,3263,2
8555m8vlxh,0,glet,gled,60,HF,5667,2
8555m8vlxh,1,gorm,gorm,285,LF,6517,3
8555m8vlxh,1,grah,grah,330,LF,8492,3
8555m8vlxh,1,gled,gled,60,HF,5320,3
8555m8vlxh,1,noobda,noobda,105,LF,8271,3
8555m8vlxh,1,pim,pim,150,LF,3035,3
8555m8vlxh,1,noom,noom,195,HF,7940,3
8555m8vlxh,0,gled,clate,15,HF,9844,3
8555m8vlxh,1,blit,blit,240,HF,6348,3
8555m8vlxh,1,clate,clate,15,HF,2669,4
8555m8vlxh,1,pim,pim,150,LF,11341,4
8555m8vlxh,1,grah,grah,330,LF,8968,4
8555m8vlxh,1,gled,gled,60,HF,6463,4
8555m8vlxh,1,noobda,noobda,105,LF,3095,4
8555m8vlxh,1,gorm,gorm,285,LF,3882,4
8555m8vlxh,1,blit,blit,240,HF,5118,4
8555m8vlxh,1,noom,noom,195,HF,2620,4
86qnle61oj,1,gled,gled,60,HF,12595,1
86qnle61oj,1,gorm,gorm,15,HF,3386,1
86qnle61oj,0,bli,blit,330,LF,7298,1
86qnle61oj,1,pim,pim,150,LF,7691,1
86qnle61oj,1,grah,grah,285,LF,8184,1
86qnle61oj,1,noom,noom,240,HF,3648,1
86qnle61oj,1,clate,clate,195,HF,3597,1
86qnle61oj,1,noobda,noobda,105,LF,4786,1
86qnle61oj,1,gled,gled,60,HF,4747,2
86qnle61oj,1,noom,noom,240,HF,6361,2
86qnle61oj,1,noobda,noobda,105,LF,4349,2
86qnle61oj,1,gorm,gorm,15,HF,3635,2
86qnle61oj,1,blit,blit,330,LF,4935,2
86qnle61oj,1,pim,pim,150,LF,4779,2
86qnle61oj,1,grah,grah,285,LF,4427,2
86qnle61oj,1,clate,clate,195,HF,3437,2
8oyvp1rl41,1,clate,clate,15,HF,2443,1
8oyvp1rl41,0,pim,gorm,330,LF,3572,1
8oyvp1rl41,1,blit,blit,105,LF,3161,1
8oyvp1rl41,1,noom,noom,60,HF,3033,1
8oyvp1rl41,0,noobda,pim,285,LF,4109,1
8oyvp1rl41,0,grah,noobda,150,LF,4252,1
8oyvp1rl41,1,gled,gled,240,HF,2728,1
8oyvp1rl41,0,noobda,grah,195,HF,5437,1
8oyvp1rl41,1,noom,noom,60,HF,2988,2
8oyvp1rl41,1,pim,pim,285,LF,6261,2
8oyvp1rl41,1,blit,blit,105,LF,3278,2
8oyvp1rl41,1,clate,clate,15,HF,3138,2
8oyvp1rl41,1,noobda,noobda,150,LF,4604,2
8oyvp1rl41,1,grah,grah,195,HF,4211,2
8oyvp1rl41,1,gorm,gorm,330,LF,4815,2
8oyvp1rl41,1,gled,gled,240,HF,3330,2
8s0qoles64,0,gorm,grah,105,LF,10194,1
8s0qoles64,1,noom,noom,285,LF,4972,1
8s0qoles64,0,grom,gled,15,HF,10855,1
8s0qoles64,0,clate,blit,150,LF,6751,1
8s0qoles64,1,pim,pim,330,LF,4460,1
8s0qoles64,0,noobda,clate,195,HF,23431,1
8s0qoles64,1,noobda,noobda,240,HF,4679,1
8s0qoles64,0,grah,gorm,60,HF,4508,1
8s0qoles64,0,grah,gorm,60,HF,16052,2
8s0qoles64,1,pim,pim,330,LF,6216,2
8s0qoles64,1,clate,clate,195,HF,11664,2
8s0qoles64,1,noom,noom,285,LF,4152,2
8s0qoles64,1,blit,blit,150,LF,18199,2
8s0qoles64,1,grah,grah,105,LF,13925,2
8s0qoles64,1,noobda,noobda,240,HF,15678,2
8s0qoles64,0,grah,gled,15,HF,7607,2
8s0qoles64,1,clate,clate,195,HF,4580,3
8s0qoles64,1,pim,pim,330,LF,3305,3
8s0qoles64,1,noom,noom,285,LF,3893,3
8s0qoles64,1,blit,blit,150,LF,8164,3
8s0qoles64,1,grah,grah,105,LF,3317,3
8s0qoles64,1,gorm,gorm,60,HF,4626,3
8s0qoles64,1,noobda,noobda,240,HF,10221,3
8s0qoles64,1,gled,gled,15,HF,4607,3
8z25ff05po,1,clate,clate,105,LF,9951,1
8z25ff05po,1,noobda,noobda,330,LF,18510,1
8z25ff05po,1,pim,pim,150,LF,10284,1
8z25ff05po,1,noom,noom,60,HF,6577,1
8z25ff05po,1,grah,grah,285,LF,13751,1
8z25ff05po,1,blit,blit,195,HF,10749,1
8z25ff05po,1,gled,gled,240,HF,5732,1
8z25ff05po,1,gorm,gorm,15,HF,11414,1
9dd5exmhez,0,gled,clate,285,LF,7252,1
9dd5exmhez,0,gorm,grah,330,LF,4294,1
9dd5exmhez,1,pim,pim,240,HF,2047,1
9dd5exmhez,1,gled,gled,150,LF,3327,1
9dd5exmhez,1,noobda,noobda,60,HF,3165,1
9dd5exmhez,0,gleb,noom,105,LF,10285,1
9dd5exmhez,1,gorm,gorm,195,HF,2283,1
9dd5exmhez,1,blit,blit,15,HF,1754,1
9dd5exmhez,1,pim,pim,240,HF,12183,2
9dd5exmhez,1,gled,gled,150,LF,7351,2
9dd5exmhez,1,grah,grah,330,LF,3609,2
9dd5exmhez,1,clate,clate,285,LF,1413,2
9dd5exmhez,0,grom,gorm,195,HF,2485,2
9dd5exmhez,1,noom,noom,105,LF,2679,2
9dd5exmhez,1,noobda,noobda,60,HF,5175,2
9dd5exmhez,1,blit,blit,15,HF,2399,2
9dd5exmhez,1,noobda,noobda,60,HF,2226,3
9dd5exmhez,1,gorm,gorm,195,HF,2127,3
9dd5exmhez,1,clate,clate,285,LF,2984,3
9dd5exmhez,0,gleb,gled,150,LF,2662,3
9dd5exmhez,1,blit,blit,15,HF,1879,3
9dd5exmhez,1,pim,pim,240,HF,1583,3
9dd5exmhez,1,grah,grah,330,LF,2391,3
9dd5exmhez,1,noom,noom,105,LF,1862,3
9dd5exmhez,1,pim,pim,240,HF,1584,4
9dd5exmhez,1,gorm,gorm,195,HF,1393,4
9dd5exmhez,1,clate,clate,285,LF,1940,4
9dd5exmhez,1,blit,blit,15,HF,1440,4
9dd5exmhez,1,noobda,noobda,60,HF,1832,4
9dd5exmhez,1,grah,grah,330,LF,2014,4
9dd5exmhez,0,gleb,gled,150,LF,6584,4
